,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
0,ddf4ce96-8be1-46a0-8a6f-48331af46376,21745.5,48978,45789,EM11,EM60,False,False
1,d39e5985-e1a6-4320-869a-6580169412b3,19502.0,36871,34751,EM11,EM60,True,True
2,b8507be6-851a-4664-a430-4fc366536168,18293.5,36359,34893,EM11,EM60,False,False
3,5924dc40-d1ab-4407-8ec0-d95bba3f0530,18264.0,43310,40121,EM11,EM60,False,False
4,fe29e2dd-34e2-4fce-9d61-d31156f05ba9,17192.0,40492,37357,EM11,EM60,True,True
5,57f7d457-012a-4a6b-8edb-619963a23b95,16373.0,41057,38953,EM11,EM60,False,False
6,1502680d-8a18-405a-beb9-a6af8ab94ccf,15941.0,60122,40737,EM11,EM60,True,True
7,ac57320c-cf6d-4a2f-ab12-08e304d9ab5d,15698.0,40863,38956,EM11,EM60,True,True
8,26c47015-4871-46fc-a4e2-a3cde1db5b98,15383.0,42142,38953,EM11,EM60,False,False
9,5fa004e6-877f-4439-8ddb-d9ca2c2e8934,15209.0,42816,39627,EM11,EM60,False,False
10,01fb1d06-8e40-4ac8-8891-e1632306e915,15111.5,40214,37027,EM11,EM60,True,True
11,9f6ffe48-bb94-4dff-9eed-1d8ddf869352,14848.5,40960,37773,EM11,EM60,True,True
12,1fb367d5-4df3-4540-9772-e4b22b87cec7,14817.0,41513,38326,EM11,EM60,False,False
13,9fa7d5a3-cd0c-4936-91a7-1e376074eba2,14770.5,42145,37189,EM11,EM60,False,False
14,48b6dbee-1868-4fb2-99e5-051b617af762,14722.5,42142,39622,EM11,EM60,False,False
15,ad81bd8a-e296-472a-a6ba-d7ad4f9ad2d7,14586.0,39472,37189,EM11,EM60,True,True
16,adf0b291-b153-43db-98f5-ffc676984092,14356.0,41913,38726,EM11,EM60,True,True
17,f4b0e14d-e5af-4d6d-9d1c-f3569646f47e,14210.0,42219,39030,EM11,EM60,True,True
18,90285160-9f54-4884-bace-3f5462dfd702,14138.5,48174,44874,EM11,EM60,True,True
19,ec9bee8e-bd6b-4ad7-8a5d-72209cb6311d,14132.5,42415,39312,EM11,EM60,True,True
20,c8449106-1bc7-4015-8edd-a39f5b3b83df,14086.0,42622,39512,EM11,EM60,True,True
21,de7ce49f-4bcc-4baa-a58c-0db40b0e075b,14057.5,37923,34751,EM11,EM60,True,True
22,024a9129-8cd8-4465-aa3d-6a756bbe1beb,13894.5,43419,37189,EM11,EM60,True,True
23,837a0b2b-c93b-498a-a819-cc64ed89d0e2,13828.0,40540,38818,EM11,EM60,True,True
24,70ca77e3-fe78-48c7-8980-5aed5e97871d,13762.0,43703,40514,EM11,EM60,True,True
25,69de0b91-25a8-4ddd-8729-61ca5a3ca4a8,13751.0,46899,43710,EM11,EM60,False,False
26,3e65b86a-067e-4599-8a70-769e6810e8e6,13736.0,41484,58998,EM11,EM60,False,False
27,35dc2fc5-39aa-4c93-9cf2-03bcd64e76d3,13536.0,44048,40859,EM11,EM60,True,True
28,6c8313ec-88a9-482a-90e9-cf1a7de21ac6,13379.5,43939,40760,EM11,EM60,False,False
29,b713d493-4436-4f43-8f35-c1557bbe6db4,13372.5,43866,40677,EM11,EM60,True,True
30,1292822d-b1fb-4d12-aa21-c621a80925b2,13251.0,43474,40285,EM11,EM60,True,True
31,334eea96-9c2b-4483-a55e-278f7a05ec0c,13209.5,43962,34751,EM11,EM60,True,True
32,0c1ff4c6-7fc8-4ef8-8f16-f8cc4403ae28,13203.0,38156,34969,EM11,EM60,True,True
33,2e6a6d1f-9fe6-4ce1-bf52-69a19ccd18c3,13168.5,43015,39826,EM11,EM60,False,False
34,a8f18e94-ffbd-4936-b321-e50c6fc9a55c,13127.0,42179,34751,EM11,EM60,True,True
35,d70d9a4d-170e-4b50-b221-79794d5efbab,13114.5,75438,72971,EM11,EM60,True,True
36,a3a732d2-80b3-44c7-8239-46299cd32ef1,13103.0,40009,36822,EM11,EM60,False,False
37,c8ad13bc-d1b3-46a4-81da-9882fc8e75a2,13099.0,44196,41007,EM11,EM60,True,True
38,2469ab43-dcb5-4cae-9041-f1fa1cbf42ac,12961.0,41065,38842,EM11,EM60,True,True
39,7be8671d-120e-4a92-bf8b-e5452fb965b9,12952.0,75346,72892,EM11,EM60,True,True
40,38faabc3-8fc4-4ac8-9e97-e47160c5647d,12946.5,42139,38276,EM11,EM60,False,False
41,5beaede0-4891-40a1-896f-c27ddab76d4a,12867.5,45196,41170,EM11,EM60,False,False
42,f6eaca5c-d1c8-4f78-9701-ddcb2e1af7fa,12737.0,63074,42572,EM11,EM60,True,True
43,ad5d5a62-6136-4a43-81ee-75a6b8132c27,12732.0,50054,80972,EM11,EM60,True,True
44,963633dd-3959-4539-aaa1-1298c4f78cb4,12495.0,45502,42313,EM11,EM60,True,True
45,193d3250-a1bd-4aad-9cb6-6656d73fb002,12489.5,45179,41999,EM11,EM60,False,False
46,d75b68e4-0e35-436c-85ab-ccddd3038d22,12481.5,45235,42046,EM11,EM60,True,True
47,c04bc486-cd73-4e2d-b025-22aaf620f1b3,12479.0,42142,58556,EM11,EM60,False,False
48,55b54fd1-6621-46c5-b9c6-33e60013dd0b,12403.5,75371,72892,EM11,EM60,False,False
49,cc36d294-32d9-4ba7-8c43-98f2b4beaac4,12369.0,76567,73400,EM11,EM60,False,False
50,c8c19cbc-8303-49dc-b1a1-93105d638d2c,12350.0,42143,38954,EM11,EM60,False,False
51,99e8358e-7c0b-4d11-8280-65040a5746ee,12328.0,40410,37270,EM11,EM60,True,True
52,3a6c58c2-e465-4429-8895-8b3c1a741d36,12310.5,42142,38953,EM11,EM60,False,False
53,32ed3ffb-3b10-4dde-8bd5-f846a794490f,12295.0,77138,73972,EM11,EM60,False,False
54,96aa7c7b-060b-4bae-bece-75e73e6c195c,12269.0,43948,49931,EM60,EM11,False,False
55,4f32c4b6-2555-4dc8-88bd-edeb5313ea87,12239.0,48568,45448,EM11,EM60,True,True
56,538407ab-a87c-4b29-bd54-b3fd5540d4ff,12202.0,42212,39023,EM11,EM60,True,True
57,cd1d5d4d-757b-49a7-b7ff-0177a94997f6,12161.0,43387,40198,EM11,EM60,False,False
58,c630f046-9ecd-4688-92fa-1182f8e46b7a,12160.5,76049,72892,EM11,EM60,False,False
59,e07eb57e-01ea-4081-a119-76dcf66e5d57,12138.5,45244,42855,EM11,EM60,True,True
60,15cccac8-f28f-40c7-9a90-c5bae4b86fb4,12131.0,42152,38963,EM11,EM60,True,True
61,c11c85a2-e28c-4cac-8435-ca45da9eb826,12130.5,49004,46187,EM11,EM60,False,False
62,8c1d81d2-16f8-49bf-a4d8-d1db0d4fe4a1,12073.0,42191,34751,EM11,EM60,False,False
63,8c13105a-5c83-476d-b687-09bb277271d8,12053.5,42142,38953,EM11,EM60,False,False
64,55fd7b7f-cbeb-49c0-ab79-675da6044a7e,12045.0,45807,65239,EM11,EM60,True,True
65,968cc77c-7c9c-4ffb-b552-1df0c4ec8cd4,12031.0,42183,38994,EM11,EM60,True,True
66,f445cf48-829d-4971-b850-8df108ec984d,11987.0,43146,39957,EM11,EM60,False,False
67,4294e751-576d-4e63-a21e-c903080c12e1,11949.0,45465,42761,EM11,EM60,True,True
