,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
0,aff45d21-eec0-41f7-afae-4b9aa350269d,18844.5,43181,39992,EM11,EM60,True,True
1,07bd6999-2072-4b02-a31b-438770815367,18817.0,34751,42143,EM60,EM11,False,False
2,664b6454-0883-4947-9060-18973faed642,17584.0,43626,40437,EM11,EM60,False,False
3,fc24dd9e-1700-4a95-a107-ec6ff3be5373,17530.5,44733,41544,EM11,EM60,True,True
4,bd4c0e3d-1771-488c-a710-157372dea045,17331.0,40296,37189,EM11,EM60,True,True
5,39baa3bb-3dfe-4534-8dae-6a56726d7640,17018.0,43031,75397,EM11,EM60,False,False
6,a13bcb8e-94e0-4996-b68c-3beedd25c4d2,16806.5,41042,37855,EM11,EM60,False,False
7,e36724f3-11fa-42e0-b761-76912027c447,16744.5,37308,34751,EM11,EM60,True,True
8,3e485a58-1274-4526-be51-cb6b6c36e89e,16361.0,42144,36204,EM11,EM60,True,True
9,7a7c7a67-a962-4b6f-9ef4-6e00b3c34600,15947.0,42230,39041,EM11,EM60,True,True
10,7ebb0b0b-f3da-4f2a-ae88-126c9c8c646d,15645.0,42511,39322,EM11,EM60,True,True
11,8c390ca0-d7e5-48fc-81b7-eab004e576d5,15405.5,34539,25977,EM11,EM60,True,True
12,bff2858f-02db-48c2-afa2-bd96ee5b50e4,15161.5,42174,38968,EM11,EM60,True,True
13,46bcbb6e-31c3-45d0-b317-42f71882bdfe,15152.5,42212,39023,EM11,EM60,True,True
14,5fd3fa60-9077-4ece-a7c2-6e1a607a8f2e,15047.0,42260,39103,EM11,EM60,False,False
15,0c7cf43f-c117-4a1a-ad3c-4ffabf314ba4,14951.5,38997,42186,EM60,EM11,True,True
16,64ff6917-e9ff-4485-bfd8-481106cae729,14931.5,42142,39103,EM11,EM60,False,False
17,7acb1f89-debb-4f2c-9157-42b87bb4ee2e,14915.5,43288,40099,EM11,EM60,False,False
18,a9a342e8-b799-445d-a0ad-81e56d50d4a3,14839.5,42140,38985,EM11,EM60,True,True
19,d90d6e24-7bc8-4033-b0fb-7fcdd80ad8c3,14761.5,42503,39314,EM11,EM60,True,True
20,cd389579-770d-44b1-916d-040e5e8cc164,14711.5,46758,43569,EM11,EM60,True,True
21,961a575a-3c28-4e1e-977b-f06dc2e808e1,14630.0,43497,40308,EM11,EM60,False,False
22,a654153d-abe8-4078-bfa4-609a2ac1e95b,14511.0,38034,34847,EM11,EM60,False,False
23,abc2f40a-2329-4208-ae2a-b586b3f35199,14418.0,46778,43589,EM11,EM60,False,False
24,31c6a17b-84a7-4cfc-887d-6a7d828e4337,14038.0,43376,40187,EM11,EM60,True,True
25,9f12a3e0-76dd-4659-b85c-ae72f2e28d18,13993.5,41202,38015,EM11,EM60,False,False
26,c4c2c795-91ee-4fd8-b0e9-c0f207f88373,13863.0,46779,43590,EM11,EM60,True,True
27,7c12aed8-d1a6-4aee-9d5f-393507cff612,13832.5,43121,39932,EM11,EM60,False,False
28,10130ff3-c416-4ffa-b0b4-93ab9af34df5,13818.5,43248,40302,EM11,EM60,True,True
29,6af1b0d6-fb51-4946-8069-0826fa8e5f62,13815.5,43872,40683,EM11,EM60,True,True
30,8784aa31-4760-48f6-b22f-332f5cb27c7a,13808.5,42715,39533,EM11,EM60,True,True
31,3fce002e-97c6-441c-aa7d-5556b1ff2adf,13678.5,42142,37546,EM11,EM60,False,False
32,06e1edba-7157-4ff1-b541-7881ac0a3016,13614.0,47400,44211,EM11,EM60,True,True
33,32f74364-2170-46ac-ae25-76e12ce9e7d3,13592.5,48307,45118,EM11,EM60,True,True
34,7fdf873b-5127-4748-b6e8-479b6c74d9c8,13484.0,41382,38195,EM11,EM60,True,True
35,5d317ca8-d24c-4a89-83ee-bb304d9b47c3,13435.0,42185,38996,EM11,EM60,True,True
36,d5028cd4-d74e-4a74-b7e9-4741b8b44d5c,13410.0,43915,40732,EM11,EM60,True,True
37,915460a5-f0cd-4029-bf54-8db1e0b3d5ce,13383.0,74338,72892,EM11,EM60,True,True
38,6eb294e1-b2c4-48c0-9b35-2fb28511b41f,13300.0,41597,38410,EM11,EM60,True,True
39,965121ca-3cd0-48da-9f7d-d2183f61c8eb,13179.0,48433,45259,EM11,EM60,True,True
40,ea10a1fb-c067-4bf7-84aa-9283d035d052,13071.5,44993,41804,EM11,EM60,True,True
41,f3f825b3-331c-4fa2-9a6f-84665a6e02fe,13057.5,54557,41573,EM11,EM60,True,True
42,c447bf16-d4c0-4cd1-8d87-7f7f3c243f78,13006.5,42039,38852,EM11,EM60,False,False
43,2ed05bb3-dcfa-4afe-992d-f23f711a9bd1,12988.0,42142,38953,EM11,EM60,False,False
44,05ba1165-446b-427f-9fa3-94fc5a2e9039,12962.0,40883,37733,EM11,EM60,False,False
45,a049a1e7-4b83-41ac-b83f-b1ee0613f618,12833.5,55218,39312,EM11,EM60,True,True
46,863af9a4-1d9d-460c-8b91-42ca9219662a,12828.0,31789,74299,EM11,EM60,False,False
47,b5a8db97-7ac3-45d1-a72f-21b5db1a0a9b,12822.0,75658,72892,EM11,EM60,True,True
48,14e0776d-b588-4587-a634-f78e89667141,12728.0,48289,45100,EM11,EM60,False,False
49,e95d73a1-b412-453d-9991-4aa117281e71,12725.5,76783,73616,EM11,EM60,True,True
50,6290ef67-6088-4d7c-812f-64a45de14d13,12722.0,43393,40204,EM11,EM60,True,True
51,5544a90a-5ba8-4a10-9f52-fbfb8d605679,12684.5,75288,73480,EM11,EM60,False,False
52,526e502e-ff0a-479f-9779-bf45adf4e3d0,12654.0,41595,38950,EM11,EM60,True,True
53,5e0ee3f3-aa83-4a73-95fe-b8f89dc960dd,12636.5,42182,39724,EM11,EM60,False,False
54,fd52892c-89be-4a58-8e93-3517b1606d9b,12521.5,45235,42046,EM11,EM60,True,True
55,585ef4f3-6b35-44f6-97c5-a283f2bd4dea,12518.0,76135,72968,EM11,EM60,False,False
56,1021c5df-9b5d-455f-b38c-2035a0affe7c,12399.0,44917,41728,EM11,EM60,False,False
57,5e34ac5e-2945-4a50-aa1d-18c4bf0e9600,12321.0,42142,38993,EM11,EM60,False,False
58,1a3266bb-8b4d-480a-8b61-654a361a9051,12315.0,42185,38996,EM11,EM60,True,True
59,884b30c5-0888-48d1-ac9e-f9e7471202bf,12300.5,24127,38802,EM11,EM60,False,False
60,95c0804a-d8ab-4d5e-acd8-caf713639898,12294.0,74990,72892,EM11,EM60,True,True
61,f28fdc94-3795-43df-9e09-ddff34b5fc7a,12292.0,45897,42722,EM11,EM60,True,True
62,bc4e810b-233a-4321-b18b-39467d82d5f8,12243.5,63070,42685,EM11,EM60,True,True
63,1aba31a1-e0b4-4d34-b006-7c402d86c4e8,12227.0,37031,48520,EM11,EM60,False,False
64,baca65f7-89ad-4679-b47d-e48fc2f7bb46,12158.0,42145,38956,EM11,EM60,True,True
65,de71550b-a7d0-47d5-93cc-59e56966b929,12140.0,45182,42480,EM11,EM60,True,True
66,096bf628-bd62-477e-87ef-dce2c5210171,12119.0,42230,39041,EM11,EM60,True,True
67,c740a360-c856-4da8-a94c-14c26c435560,12092.0,45469,42591,EM11,EM60,True,True
68,1d1faa24-7d64-4e91-84ed-7cb28fde0734,12088.0,48576,45397,EM11,EM60,False,False
69,8bdd9859-3384-45b8-a955-10e259d53c4d,12080.0,42190,23977,EM11,EM60,False,False
70,b2f868f3-e681-4995-a7a0-debd6f6bf498,12059.5,24126,45015,EM11,EM60,False,False
71,839f19af-7b01-4d4e-b88c-26cb0a8f16d1,12053.5,76337,73170,EM11,EM60,False,False
72,9812b88b-4949-4b32-92fc-36e2ec3621da,11974.0,50082,46893,EM11,EM60,False,False
73,e08d3de9-15de-478a-90aa-c046ed4a0cc8,11957.0,42411,39533,EM11,EM60,True,True
74,6e071bca-b8c8-4847-a52b-3545e69680e8,11952.5,76708,73582,EM11,EM60,True,True
75,04096618-d3f4-4528-8612-895186aceedf,11938.5,47482,41332,EM11,EM60,False,False
76,f14fb59f-91b3-4a73-bfce-3f5f77347c0a,11929.5,78244,75077,EM11,EM60,True,True
77,22fc5096-3864-4a8f-b234-383e2ffbbd58,11924.0,42139,39978,EM11,EM60,True,True
78,b95af4b0-29e5-4203-a6e1-b442adb9ac02,11910.0,42140,38951,EM11,EM60,False,False
79,22963a04-68c2-4f20-950f-2d1df0b4fa11,11839.5,42144,38955,EM11,EM60,False,False
80,03453751-a9d0-4b11-96ab-023bd72addcf,11831.5,52891,47180,EM11,EM60,False,False
81,bd7d1853-9dae-4c2d-96e0-38e1bf8a9f63,11817.0,46136,42947,EM11,EM60,False,False
82,ac89a010-3723-49dd-a92a-c9d2bcf05721,11815.0,75593,72892,EM11,EM60,False,False
83,618232da-92a7-4b97-baa9-a8903380d06b,11800.5,45906,42722,EM11,EM60,True,True
84,3b5e2b45-c42f-4eda-860b-1a87cb428bcc,11781.5,49863,46674,EM11,EM60,False,False
85,bfd21e62-9527-4841-9015-880277a2137a,11762.0,30036,39475,EM11,EM60,False,False
86,828a6c95-a7a7-42f2-bdfc-80bca6e0e42e,11755.5,41092,38951,EM11,EM60,False,False
87,cb8369cf-722c-4db0-953b-6280d4793dd9,11743.5,42142,40190,EM11,EM60,False,False
88,1c426234-dfc3-416d-8c5a-1b2c1cc146cf,11719.0,76385,74932,EM11,EM60,True,True
89,83feff9a-e6ce-4293-83f2-58a384251a27,11703.0,39341,36160,EM11,EM60,True,True
90,8b112ae0-3498-4a6d-b638-882276d401c4,11661.0,40262,37189,EM11,EM60,False,False
